x-axis,1,2,time,in,out,
second,Volt,Volt,t,1,2,
0.752,1.44,0.0342,0.852,4.36,0.813,
0.753,1.83,0.0683,0.853,4.75,0.847,
0.753,2.13,0.0794,0.853,5.05,0.858,
0.753,2.39,0.0955,0.853,5.31,0.875,
0.753,2.6,0.143,0.853,5.52,0.922,
0.753,2.73,0.161,0.853,5.65,0.94,
0.754,2.81,0.203,0.854,5.73,0.982,
0.754,2.84,0.235,0.854,5.76,1.01,
0.754,2.8,0.251,0.854,5.72,1.03,
0.754,2.73,0.298,0.854,5.65,1.08,
0.754,2.62,0.317,0.854,5.54,1.1,
0.755,2.47,0.33,0.855,5.38,1.11,
0.755,2.29,0.37,0.855,5.21,1.15,
0.755,2.09,0.392,0.855,5.01,1.17,
0.755,1.87,0.402,0.855,4.79,1.18,
0.755,1.66,0.409,0.855,4.58,1.19,
0.756,1.41,0.425,0.856,4.33,1.2,
0.756,1.17,0.441,0.856,4.09,1.22,
0.756,0.92,0.452,0.856,3.84,1.23,
0.756,0.643,0.457,0.856,3.56,1.24,
0.756,0.382,0.457,0.856,3.3,1.24,
0.757,0.0704,0.452,0.857,2.99,1.23,
0.757,-0.21,0.438,0.857,2.71,1.22,
0.757,-0.503,0.417,0.857,2.42,1.2,
0.757,-0.827,0.402,0.857,2.09,1.18,
0.757,-1.11,0.397,0.857,1.81,1.18,
0.758,-1.39,0.381,0.858,1.53,1.16,
0.758,-1.62,0.344,0.858,1.3,1.12,
0.758,-1.81,0.322,0.858,1.11,1.1,
0.758,-1.93,0.31,0.858,0.992,1.09,
0.758,-1.96,0.272,0.858,0.955,1.05,
0.759,-1.92,0.241,0.859,0.998,1.02,
0.759,-1.8,0.232,0.859,1.12,1.01,
0.759,-1.6,0.206,0.859,1.32,0.985,
0.759,-1.35,0.174,0.859,1.57,0.953,
0.759,-1.07,0.161,0.859,1.85,0.94,
0.76,-0.737,0.156,0.86,2.18,0.935,
0.76,-0.435,0.152,0.86,2.48,0.931,
0.76,-0.166,0.151,0.86,2.75,0.93,
0.76,0.0573,0.151,0.86,2.98,0.93,
0.76,0.213,0.151,0.86,3.13,0.93,
0.761,0.298,0.151,0.861,3.22,0.93,
0.761,0.298,0.156,0.861,3.22,0.935,
0.761,0.231,0.156,0.861,3.15,0.935,
0.761,0.0894,0.156,0.861,3.01,0.935,
0.761,-0.0915,0.156,0.861,2.83,0.935,
0.762,-0.331,0.151,0.862,2.59,0.93,
0.762,-0.559,0.142,0.862,2.36,0.921,
0.762,-0.814,0.131,0.862,2.11,0.91,
0.762,-1.04,0.105,0.862,1.88,0.884,
0.762,-1.23,0.0834,0.862,1.69,0.862,
0.763,-1.39,0.0774,0.863,1.52,0.856,
0.763,-1.5,0.0714,0.863,1.42,0.85,
0.763,-1.56,0.0452,0.863,1.36,0.824,
0.763,-1.58,0.0131,0.863,1.34,0.792,
0.763,-1.56,0,0.863,1.36,0.779,
0.764,-1.51,-0.00503,0.864,1.41,0.774,
0.764,-1.44,-0.0141,0.864,1.48,0.765,
0.764,-1.35,-0.0402,0.864,1.57,0.739,
0.764,-1.26,-0.0663,0.864,1.66,0.713,
0.764,-1.17,-0.0774,0.864,1.75,0.702,
0.765,-1.08,-0.0804,0.865,1.84,0.699,
0.765,-1.04,-0.0854,0.865,1.88,0.694,
0.765,-0.96,-0.0854,0.865,1.96,0.694,
0.765,-0.946,-0.0915,0.865,1.97,0.688,
0.765,-0.928,-0.103,0.865,1.99,0.676,
0.766,-0.912,-0.114,0.866,2.01,0.665,
0.766,-0.914,-0.135,0.866,2.01,0.644,
0.766,-0.91,-0.146,0.866,2.01,0.633,
0.766,-0.898,-0.156,0.866,2.02,0.623,
0.766,-0.866,-0.161,0.866,2.05,0.618,
0.767,-0.817,-0.161,0.867,2.1,0.618,
0.767,-0.75,-0.166,0.867,2.17,0.613,
0.767,-0.643,-0.166,0.867,2.28,0.613,
0.767,-0.51,-0.171,0.867,2.41,0.608,
0.767,-0.36,-0.171,0.867,2.56,0.608,
0.768,-0.178,-0.171,0.868,2.74,0.608,
0.768,0.00402,-0.166,0.868,2.92,0.613,
0.768,0.206,-0.166,0.868,3.13,0.613,
0.768,0.404,-0.166,0.868,3.32,0.613,
0.768,0.595,-0.161,0.868,3.51,0.618,
0.769,0.795,-0.156,0.869,3.71,0.623,
0.769,0.961,-0.142,0.869,3.88,0.637,
0.769,1.12,-0.116,0.869,4.04,0.663,
0.769,1.25,-0.0945,0.869,4.17,0.685,
0.769,1.37,-0.0854,0.869,4.29,0.694,
0.77,1.47,-0.0804,0.87,4.38,0.699,
0.77,1.54,-0.0663,0.87,4.46,0.713,
0.77,1.6,-0.0302,0.87,4.52,0.749,
0.77,1.64,-0.00905,0.87,4.56,0.77,
0.77,1.67,-0.00302,0.87,4.58,0.776,
0.771,1.65,0.00804,0.871,4.57,0.787,
0.771,1.62,0.0342,0.871,4.54,0.813,
0.771,1.56,0.0653,0.871,4.48,0.844,
0.771,1.45,0.0754,0.871,4.37,0.854,
0.771,1.3,0.0804,0.871,4.22,0.859,
0.772,1.1,0.0854,0.872,4.02,0.864,
0.772,0.879,0.0955,0.872,3.8,0.875,
0.772,0.613,0.111,0.872,3.53,0.89,
0.772,0.314,0.115,0.872,3.23,0.894,
0.772,0.0171,0.111,0.872,2.94,0.89,
0.773,-0.313,0.103,0.873,2.61,0.882,
0.773,-0.623,0.0915,0.873,2.3,0.871,
0.773,-0.925,0.0804,0.873,1.99,0.859,
0.773,-1.19,0.0754,0.873,1.73,0.854,
0.773,-1.43,0.0704,0.873,1.49,0.849,
0.774,-1.6,0.0442,0.874,1.32,0.823,
0.774,-1.72,0.0121,0.874,1.2,0.791,
0.774,-1.78,0,0.874,1.14,0.779,
0.774,-1.78,-0.00603,0.874,1.14,0.773,
0.774,-1.71,-0.0342,0.874,1.21,0.745,
0.775,-1.59,-0.0663,0.875,1.33,0.713,
0.775,-1.42,-0.0794,0.875,1.5,0.7,
0.775,-1.22,-0.0854,0.875,1.7,0.694,
0.775,-0.985,-0.0854,0.875,1.93,0.694,
0.775,-0.742,-0.0854,0.875,2.18,0.694,
0.776,-0.464,-0.0905,0.876,2.46,0.689,
0.776,-0.239,-0.0945,0.876,2.68,0.685,
0.776,-0.00503,-0.0955,0.876,2.91,0.684,
0.776,0.192,-0.0905,0.876,3.11,0.689,
0.776,0.35,-0.0854,0.876,3.27,0.694,
0.777,0.483,-0.0854,0.877,3.4,0.694,
0.777,0.55,-0.0854,0.877,3.47,0.694,
0.777,0.568,-0.0804,0.877,3.49,0.699,
0.777,0.534,-0.0794,0.877,3.45,0.7,
0.777,0.448,-0.0754,0.877,3.37,0.704,
0.778,0.299,-0.0704,0.878,3.22,0.709,
0.778,0.127,-0.0653,0.878,3.05,0.714,
0.778,-0.0854,-0.0653,0.878,2.83,0.714,
0.778,-0.325,-0.0653,0.878,2.59,0.714,
0.778,-0.565,-0.0704,0.878,2.35,0.709,
0.779,-0.834,-0.0784,0.879,2.09,0.701,
0.779,-1.07,-0.0804,0.879,1.85,0.699,
0.779,-1.29,-0.0854,0.879,1.63,0.694,
0.779,-1.49,-0.0915,0.879,1.43,0.688,
0.779,-1.63,-0.115,0.879,1.29,0.664,
0.78,-1.73,-0.149,0.88,1.19,0.63,
0.78,-1.78,-0.161,0.88,1.14,0.618,
0.78,-1.79,-0.171,0.88,1.13,0.608,
0.78,-1.75,-0.188,0.88,1.17,0.591,
0.78,-1.67,-0.22,0.88,1.25,0.559,
0.781,-1.55,-0.239,0.881,1.37,0.54,
0.781,-1.41,-0.245,0.881,1.51,0.534,
0.781,-1.24,-0.251,0.881,1.68,0.528,
0.781,-1.05,-0.256,0.881,1.87,0.523,
0.781,-0.856,-0.266,0.881,2.06,0.513,
0.782,-0.615,-0.274,0.882,2.3,0.505,
0.782,-0.409,-0.28,0.882,2.51,0.499,
0.782,-0.196,-0.276,0.882,2.72,0.503,
0.782,0.0302,-0.27,0.882,2.95,0.509,
0.782,0.247,-0.261,0.882,3.17,0.518,
0.783,0.468,-0.251,0.883,3.39,0.528,
0.783,0.661,-0.246,0.883,3.58,0.533,
0.783,0.849,-0.241,0.883,3.77,0.538,
0.783,1,-0.23,0.883,3.92,0.549,
0.783,1.13,-0.204,0.883,4.05,0.575,
0.784,1.23,-0.178,0.884,4.15,0.601,
0.784,1.29,-0.166,0.884,4.21,0.613,
0.784,1.31,-0.161,0.884,4.23,0.618,
0.784,1.3,-0.144,0.884,4.22,0.635,
0.784,1.26,-0.117,0.884,4.17,0.662,
0.785,1.17,-0.0925,0.885,4.09,0.687,
0.785,1.08,-0.0854,0.885,4,0.694,
0.785,0.975,-0.0804,0.885,3.89,0.699,
0.785,0.852,-0.0794,0.885,3.77,0.7,
0.785,0.735,-0.0734,0.885,3.65,0.706,
0.786,0.61,-0.0623,0.886,3.53,0.717,
0.786,0.499,-0.0513,0.886,3.42,0.728,
0.786,0.382,-0.0402,0.886,3.3,0.739,
0.786,0.274,-0.0342,0.886,3.19,0.745,
0.786,0.169,-0.0271,0.886,3.09,0.752,
0.787,0.0543,-0.0251,0.887,2.97,0.754,
0.787,-0.0533,-0.0251,0.887,2.87,0.754,
0.787,-0.166,-0.0302,0.887,2.75,0.749,
0.787,-0.288,-0.0352,0.887,2.63,0.744,
0.787,-0.406,-0.0422,0.887,2.51,0.737,
0.788,-0.529,-0.0503,0.888,2.39,0.729,
0.788,-0.651,-0.0603,0.888,2.27,0.719,
0.788,-0.769,-0.0704,0.888,2.15,0.709,
0.788,-0.869,-0.0804,0.888,2.05,0.699,
0.788,-0.953,-0.0804,0.888,1.97,0.699,
0.789,-1.01,-0.0854,0.889,1.91,0.694,
0.789,-1.04,-0.0894,0.889,1.88,0.69,
0.789,-1.05,-0.0955,0.889,1.87,0.684,
0.789,-1.03,-0.112,0.889,1.89,0.667,
0.789,-0.982,-0.133,0.889,1.94,0.646,
0.79,-0.893,-0.149,0.89,2.03,0.63,
0.79,-0.768,-0.156,0.89,2.15,0.623,
0.79,-0.638,-0.161,0.89,2.28,0.618,
0.79,-0.444,-0.161,0.89,2.48,0.618,
0.79,-0.245,-0.161,0.89,2.67,0.618,
0.791,-0.00804,-0.161,0.891,2.91,0.618,
0.791,0.244,-0.161,0.891,3.16,0.618,
0.791,0.543,-0.156,0.891,3.46,0.623,
0.791,0.842,-0.14,0.891,3.76,0.639,
0.791,1.14,-0.117,0.891,4.06,0.662,
0.792,1.48,-0.0925,0.892,4.4,0.687,
0.792,1.77,-0.0854,0.892,4.69,0.694,
0.792,2.06,-0.0704,0.892,4.97,0.709,
0.792,2.3,-0.0322,0.892,5.22,0.747,
0.792,2.47,-0.00503,0.892,5.39,0.774,
0.793,2.58,0.0111,0.893,5.5,0.79,
0.793,2.6,0.0573,0.893,5.52,0.836,
0.793,2.53,0.0754,0.893,5.45,0.854,
0.793,2.38,0.0975,0.893,5.3,0.877,
0.793,2.13,0.137,0.893,5.05,0.916,
0.794,1.79,0.156,0.894,4.71,0.935,
0.794,1.42,0.161,0.894,4.34,0.94,
0.794,0.98,0.171,0.894,3.9,0.95,
0.794,0.536,0.176,0.894,3.46,0.955,
0.794,0.116,0.176,0.894,3.04,0.955,
0.795,-0.297,0.171,0.895,2.62,0.95,
0.795,-0.623,0.162,0.895,2.3,0.941,
0.795,-0.894,0.156,0.895,2.03,0.935,
0.795,-1.07,0.15,0.895,1.85,0.929,
0.795,-1.14,0.134,0.895,1.78,0.913,
0.796,-1.11,0.103,0.896,1.81,0.882,
0.796,-1,0.0854,0.896,1.92,0.864,
0.796,-0.814,0.0804,0.896,2.11,0.859,
0.796,-0.556,0.0754,0.896,2.36,0.854,
0.796,-0.282,0.0754,0.896,2.64,0.854,
0.797,0.0211,0.0754,0.897,2.94,0.854,
0.797,0.301,0.0754,0.897,3.22,0.854,
0.797,0.558,0.0754,0.897,3.48,0.854,
0.797,0.775,0.0804,0.897,3.69,0.859,
0.797,0.919,0.0824,0.897,3.84,0.861,
0.798,1.01,0.0935,0.898,3.93,0.873,
0.798,1.02,0.114,0.898,3.94,0.893,
0.798,0.955,0.131,0.898,3.87,0.91,
0.798,0.802,0.146,0.898,3.72,0.925,
0.798,0.647,0.151,0.898,3.57,0.93,
0.799,0.377,0.156,0.899,3.3,0.935,
0.799,0.141,0.156,0.899,3.06,0.935,
0.799,-0.131,0.151,0.899,2.79,0.93,
0.799,-0.403,0.146,0.899,2.52,0.925,
0.799,-0.646,0.136,0.899,2.27,0.915,
0.8,-0.874,0.115,0.9,2.05,0.894,
0.8,-1.05,0.0925,0.9,1.87,0.872,
0.8,-1.16,0.0804,0.9,1.76,0.859,
0.8,-1.21,0.0754,0.9,1.71,0.854,
0.8,-1.19,0.0704,0.9,1.72,0.849,
0.801,-1.11,0.0492,0.901,1.81,0.828,
0.801,-0.966,0.0271,0.901,1.95,0.806,
0.801,-0.784,0.0101,0.901,2.14,0.789,
0.801,-0.554,0.00503,0.901,2.37,0.784,
0.801,-0.327,0,0.901,2.59,0.779,
0.802,-0.0814,0,0.902,2.84,0.779,
0.802,0.129,0,0.902,3.05,0.779,
0.802,0.312,0.00503,0.902,3.23,0.784,
0.802,0.448,0.00603,0.902,3.37,0.785,
0.802,0.519,0.0151,0.902,3.44,0.794,
0.803,0.527,0.0231,0.903,3.45,0.802,
0.803,0.467,0.0392,0.903,3.39,0.818,
0.803,0.337,0.0452,0.903,3.26,0.824,
0.803,0.169,0.0452,0.903,3.09,0.824,
0.803,-0.0412,0.0452,0.903,2.88,0.824,
0.804,-0.288,0.0422,0.904,2.63,0.821,
0.804,-0.509,0.0312,0.904,2.41,0.81,
0.804,-0.759,0.0151,0.904,2.16,0.794,
0.804,-0.956,0.00503,0.904,1.96,0.784,
0.804,-1.11,0,0.904,1.81,0.779,
0.805,-1.24,-0.00503,0.905,1.68,0.774,
0.805,-1.3,-0.0141,0.905,1.62,0.765,
0.805,-1.31,-0.0352,0.905,1.61,0.744,
0.805,-1.28,-0.0573,0.905,1.64,0.722,
0.805,-1.22,-0.0754,0.905,1.7,0.704,
0.806,-1.13,-0.0804,0.906,1.79,0.699,
0.806,-1.03,-0.0854,0.906,1.89,0.694,
0.806,-0.935,-0.0854,0.906,1.98,0.694,
0.806,-0.839,-0.0915,0.906,2.08,0.688,
0.806,-0.758,-0.0975,0.906,2.16,0.682,
0.807,-0.687,-0.109,0.907,2.23,0.67,
0.807,-0.619,-0.12,0.907,2.3,0.659,
0.807,-0.538,-0.131,0.907,2.38,0.648,
0.807,-0.473,-0.137,0.907,2.45,0.642,
0.807,-0.393,-0.141,0.907,2.53,0.638,
0.808,-0.269,-0.146,0.908,2.65,0.633,
0.808,-0.131,-0.141,0.908,2.79,0.638,
0.808,0.0352,-0.141,0.908,2.95,0.638,
0.808,0.244,-0.131,0.908,3.16,0.648,
0.808,0.469,-0.119,0.908,3.39,0.66,
0.809,0.724,-0.103,0.909,3.64,0.676,
0.809,0.975,-0.0915,0.909,3.89,0.688,
0.809,1.22,-0.0854,0.909,4.14,0.694,
0.809,1.43,-0.0804,0.909,4.35,0.699,
0.809,1.6,-0.0683,0.909,4.52,0.711,
0.81,1.73,-0.0291,0.91,4.65,0.75,
0.81,1.79,-0.00603,0.91,4.71,0.773,
0.81,1.78,0,0.91,4.7,0.779,
0.81,1.7,0.0121,0.91,4.62,0.791,
0.81,1.57,0.0422,0.91,4.49,0.821,
0.811,1.37,0.0683,0.911,4.29,0.847,
0.811,1.14,0.0754,0.911,4.06,0.854,
0.811,0.874,0.0804,0.911,3.79,0.859,
0.811,0.591,0.0804,0.911,3.51,0.859,
0.811,0.318,0.0804,0.911,3.24,0.859,
0.812,0.0221,0.0804,0.912,2.94,0.859,
0.812,-0.212,0.0804,0.912,2.71,0.859,
0.812,-0.442,0.0754,0.912,2.48,0.854,
0.812,-0.634,0.0754,0.912,2.29,0.854,
0.812,-0.785,0.0704,0.912,2.13,0.849,
0.813,-0.91,0.0603,0.913,2.01,0.839,
0.813,-0.971,0.0412,0.913,1.95,0.82,
0.813,-0.98,0.0201,0.913,1.94,0.799,
0.813,-0.968,0.00503,0.913,1.95,0.784,
0.813,-0.902,0,0.913,2.02,0.779,
0.814,-0.795,-0.00302,0.914,2.12,0.776,
0.814,-0.65,-0.00503,0.914,2.27,0.774,
0.814,-0.472,-0.00503,0.914,2.45,0.774,
0.814,-0.273,-0.0101,0.914,2.65,0.769,
0.814,-0.0573,-0.0101,0.914,2.86,0.769,
0.815,0.198,-0.0101,0.915,3.12,0.769,
0.815,0.408,-0.00503,0.915,3.33,0.774,
0.815,0.668,-0.00503,0.915,3.59,0.774,
0.815,0.868,0,0.915,3.79,0.779,
0.815,1.03,0.00201,0.915,3.95,0.781,
0.816,1.16,0.0131,0.916,4.08,0.792,
0.816,1.21,0.0382,0.916,4.13,0.817,
0.816,1.18,0.0603,0.916,4.1,0.839,
0.816,1.08,0.0714,0.916,4,0.85,
0.816,0.933,0.0754,0.916,3.85,0.854,
0.817,0.675,0.0804,0.917,3.59,0.859,
0.817,0.404,0.0804,0.917,3.32,0.859,
0.817,0.0854,0.0804,0.917,3.01,0.859,
0.817,-0.24,0.0804,0.917,2.68,0.859,
0.817,-0.537,0.0784,0.917,2.38,0.857,
0.818,-0.836,0.0754,0.918,2.08,0.854,
0.818,-1.04,0.0663,0.918,1.88,0.845,
0.818,-1.18,0.0503,0.918,1.74,0.829,
0.818,-1.24,0.0191,0.918,1.68,0.798,
0.818,-1.2,0.00503,0.918,1.72,0.784,
0.819,-1.06,0,0.919,1.86,0.779,
0.819,-0.882,-0.00503,0.919,2.04,0.774,
0.819,-0.633,-0.00503,0.919,2.29,0.774,
0.819,-0.361,-0.0101,0.919,2.56,0.769,
0.819,-0.104,-0.0101,0.919,2.82,0.769,
0.82,0.155,-0.0101,0.92,3.07,0.769,
0.82,0.355,-0.00603,0.92,3.27,0.773,
0.82,0.518,-0.00503,0.92,3.44,0.774,
0.82,0.601,-0.00503,0.92,3.52,0.774,
0.82,0.645,0,0.92,3.56,0.779,
0.821,0.619,0,0.921,3.54,0.779,
0.821,0.575,0.00503,0.921,3.49,0.784,
0.821,0.508,0.0101,0.921,3.43,0.789,
0.821,0.428,0.0201,0.921,3.35,0.799,
0.821,0.383,0.0251,0.921,3.3,0.804,
0.822,0.372,0.0352,0.922,3.29,0.814,
0.822,0.399,0.0402,0.922,3.32,0.819,
0.822,0.482,0.0503,0.922,3.4,0.829,
0.822,0.606,0.0603,0.922,3.53,0.839,
0.822,0.754,0.0673,0.922,3.67,0.846,
0.823,0.948,0.0754,0.923,3.87,0.854,
0.823,1.11,0.0754,0.923,4.03,0.854,
0.823,1.29,0.0804,0.923,4.21,0.859,
0.823,1.44,0.0975,0.923,4.36,0.877,
0.823,1.52,0.125,0.923,4.44,0.904,
0.824,1.59,0.149,0.924,4.51,0.928,
0.824,1.59,0.16,0.924,4.51,0.939,
0.824,1.55,0.171,0.924,4.47,0.95,
0.824,1.48,0.193,0.924,4.4,0.972,
0.824,1.39,0.218,0.924,4.31,0.997,
0.825,1.26,0.231,0.925,4.18,1.01,
0.825,1.16,0.236,0.925,4.08,1.02,
0.825,1.06,0.241,0.925,3.97,1.02,
0.825,0.969,0.241,0.925,3.89,1.02,
0.825,0.896,0.246,0.925,3.82,1.03,
0.826,0.835,0.254,0.926,3.75,1.03,
0.826,0.778,0.265,0.926,3.7,1.04,
0.826,0.729,0.276,0.926,3.65,1.06,
0.826,0.664,0.281,0.926,3.58,1.06,
0.826,0.588,0.288,0.926,3.51,1.07,
0.827,0.468,0.291,0.927,3.39,1.07,
0.827,0.327,0.296,0.927,3.25,1.08,
0.827,0.146,0.291,0.927,3.07,1.07,
0.827,-0.0533,0.285,0.927,2.87,1.06,
0.827,-0.257,0.274,0.927,2.66,1.05,
0.828,-0.488,0.258,0.928,2.43,1.04,
0.828,-0.696,0.247,0.928,2.22,1.03,
0.828,-0.869,0.241,0.928,2.05,1.02,
0.828,-1.01,0.236,0.928,1.91,1.02,
0.828,-1.08,0.224,0.928,1.84,1,
0.829,-1.08,0.2,0.929,1.84,0.979,
0.829,-1.04,0.177,0.929,1.88,0.956,
0.829,-0.894,0.161,0.929,2.03,0.94,
0.829,-0.722,0.156,0.929,2.2,0.935,
0.829,-0.497,0.156,0.929,2.42,0.935,
0.83,-0.231,0.151,0.93,2.69,0.93,
0.83,0.00905,0.151,0.93,2.93,0.93,
0.83,0.251,0.151,0.93,3.17,0.93,
0.83,0.469,0.156,0.93,3.39,0.935,
0.83,0.634,0.156,0.93,3.55,0.935,
0.831,0.752,0.159,0.931,3.67,0.938,
0.831,0.812,0.161,0.931,3.73,0.94,
0.831,0.809,0.166,0.931,3.73,0.945,
0.831,0.749,0.176,0.931,3.67,0.955,
0.831,0.65,0.181,0.931,3.57,0.96,
0.832,0.522,0.189,0.932,3.44,0.968,
0.832,0.368,0.2,0.932,3.29,0.979,
0.832,0.201,0.201,0.932,3.12,0.98,
0.832,0.0633,0.196,0.932,2.98,0.975,
0.832,-0.0492,0.191,0.932,2.87,0.97,
0.833,-0.148,0.181,0.933,2.77,0.96,
0.833,-0.195,0.176,0.933,2.72,0.955,
0.833,-0.206,0.171,0.933,2.71,0.95,
0.833,-0.183,0.166,0.933,2.74,0.945,
0.833,-0.124,0.164,0.933,2.8,0.943,
0.834,-0.0251,0.161,0.934,2.89,0.94,
0.834,0.0874,0.161,0.934,3.01,0.94,
0.834,0.216,0.161,0.934,3.14,0.94,
0.834,0.349,0.161,0.934,3.27,0.94,
0.834,0.473,0.166,0.934,3.39,0.945,
0.835,0.591,0.169,0.935,3.51,0.948,
0.835,0.673,0.171,0.935,3.59,0.95,
0.835,0.734,0.186,0.935,3.65,0.965,
0.835,0.77,0.197,0.935,3.69,0.976,
0.835,0.767,0.213,0.935,3.69,0.992,
0.836,0.738,0.221,0.936,3.66,1,
0.836,0.687,0.23,0.936,3.61,1.01,
0.836,0.613,0.231,0.936,3.53,1.01,
0.836,0.521,0.236,0.936,3.44,1.02,
0.836,0.413,0.236,0.936,3.33,1.02,
0.837,0.295,0.236,0.937,3.22,1.02,
0.837,0.188,0.236,0.937,3.11,1.02,
0.837,0.0704,0.236,0.937,2.99,1.02,
0.837,-0.0372,0.236,0.937,2.88,1.02,
0.837,-0.138,0.231,0.937,2.78,1.01,
0.838,-0.239,0.228,0.938,2.68,1.01,
0.838,-0.336,0.221,0.938,2.58,1,
0.838,-0.447,0.206,0.938,2.47,0.985,
0.838,-0.544,0.19,0.938,2.38,0.969,
0.838,-0.655,0.176,0.938,2.26,0.955,
0.839,-0.781,0.163,0.939,2.14,0.942,
0.839,-0.901,0.161,0.939,2.02,0.94,
0.839,-1.03,0.156,0.939,1.89,0.935,
0.839,-1.16,0.139,0.939,1.75,0.918,
0.839,-1.3,0.107,0.939,1.62,0.886,
0.84,-1.45,0.0824,0.94,1.47,0.861,
0.84,-1.56,0.0764,0.94,1.36,0.855,
0.84,-1.69,0.0653,0.94,1.23,0.844,
0.84,-1.77,0.0342,0.94,1.15,0.813,
0.84,-1.83,0.00804,0.94,1.09,0.787,
0.841,-1.87,-0.00302,0.941,1.05,0.776,
0.841,-1.86,-0.0141,0.941,1.06,0.765,
0.841,-1.81,-0.0452,0.941,1.11,0.734,
0.841,-1.74,-0.0764,0.941,1.18,0.703,
0.841,-1.64,-0.0824,0.941,1.28,0.697,
0.842,-1.49,-0.0854,0.942,1.43,0.694,
0.842,-1.35,-0.0995,0.942,1.57,0.68,
0.842,-1.19,-0.116,0.942,1.73,0.663,
0.842,-1.03,-0.137,0.942,1.89,0.642,
0.842,-0.89,-0.148,0.942,2.03,0.631,
0.843,-0.749,-0.156,0.943,2.17,0.623,
0.843,-0.649,-0.161,0.943,2.27,0.618,
0.843,-0.553,-0.161,0.943,2.37,0.618,
0.843,-0.489,-0.161,0.943,2.43,0.618,
0.843,-0.453,-0.163,0.943,2.47,0.616,
0.844,-0.424,-0.166,0.944,2.5,0.613,
0.844,-0.408,-0.166,0.944,2.51,0.613,
0.844,-0.392,-0.166,0.944,2.53,0.613,
0.844,-0.37,-0.166,0.944,2.55,0.613,
0.844,-0.343,-0.166,0.944,2.58,0.613,
0.845,-0.289,-0.166,0.945,2.63,0.613,
0.845,-0.23,-0.166,0.945,2.69,0.613,
0.845,-0.151,-0.166,0.945,2.77,0.613,
0.845,-0.0543,-0.166,0.945,2.87,0.613,
0.845,0.0302,-0.166,0.945,2.95,0.613,
0.846,0.142,-0.166,0.946,3.06,0.613,
0.846,0.227,-0.161,0.946,3.15,0.618,
0.846,0.302,-0.161,0.946,3.22,0.618,
0.846,0.37,-0.161,0.946,3.29,0.618,
0.846,0.411,-0.154,0.946,3.33,0.625,
0.847,0.438,-0.145,0.947,3.36,0.634,
0.847,0.456,-0.136,0.947,3.38,0.643,
0.847,0.457,-0.121,0.947,3.38,0.658,
0.847,0.469,-0.11,0.947,3.39,0.669,
0.847,0.484,-0.0955,0.947,3.4,0.684,
0.848,0.519,-0.0905,0.948,3.44,0.689,
0.848,0.574,-0.0854,0.948,3.49,0.694,
0.848,0.643,-0.0854,0.948,3.56,0.694,
0.848,0.718,-0.0804,0.948,3.64,0.699,
0.848,0.832,-0.0804,0.948,3.75,0.699,
0.849,0.918,-0.0724,0.949,3.84,0.707,
0.849,1.01,-0.0523,0.949,3.93,0.727,
0.849,1.08,-0.0302,0.949,4,0.749,
0.849,1.12,-0.0101,0.949,4.04,0.769,
0.849,1.11,-0.00503,0.949,4.03,0.774,
0.85,1.06,0,0.95,3.98,0.779,
0.85,0.963,0.00402,0.95,3.88,0.783,
0.85,0.804,0.0101,0.95,3.72,0.789,
0.85,0.622,0.0211,0.95,3.54,0.8,
0.85,0.414,0.0302,0.95,3.33,0.809,
0.851,0.174,0.0402,0.951,3.09,0.819,
0.851,-0.0332,0.0362,0.951,2.89,0.815,
0.851,-0.256,0.0251,0.951,2.66,0.804,
0.851,-0.432,0.0191,0.951,2.49,0.798,
0.851,-0.574,0.0101,0.951,2.35,0.789,
0.852,-0.685,0.00201,0.952,2.23,0.781,
0.852,-0.728,0,0.952,2.19,0.779,
0.852,-0.729,-0.00503,0.952,2.19,0.774,
0.852,-0.679,-0.00503,0.952,2.24,0.774,
0.852,-0.596,-0.00704,0.952,2.32,0.772,
0.853,-0.479,-0.0101,0.953,2.44,0.769,
0.853,-0.364,-0.0191,0.953,2.56,0.76,
0.853,-0.251,-0.0201,0.953,2.67,0.759,
0.853,-0.151,-0.0211,0.953,2.77,0.758,
0.853,-0.0844,-0.0221,0.953,2.84,0.757,
0.854,-0.0452,-0.0251,0.954,2.87,0.754,
0.854,-0.0432,-0.0211,0.954,2.88,0.758,
0.854,-0.101,-0.0251,0.954,2.82,0.754,
0.854,-0.184,-0.0261,0.954,2.74,0.753,
0.854,-0.32,-0.0322,0.954,2.6,0.747,
0.855,-0.501,-0.0352,0.955,2.42,0.744,
0.855,-0.701,-0.0533,0.955,2.22,0.726,
0.855,-0.92,-0.0653,0.955,2,0.714,
0.855,-1.14,-0.0764,0.955,1.78,0.703,
0.855,-1.35,-0.0804,0.955,1.57,0.699,
0.856,-1.55,-0.0854,0.956,1.37,0.694,
0.856,-1.71,-0.0995,0.956,1.21,0.68,
0.856,-1.84,-0.136,0.956,1.08,0.643,
0.856,-1.92,-0.161,0.956,0.998,0.618,
0.856,-1.94,-0.166,0.956,0.984,0.613,
0.857,-1.92,-0.182,0.957,0.998,0.597,
0.857,-1.84,-0.219,0.957,1.08,0.56,
0.857,-1.7,-0.236,0.957,1.22,0.543,
0.857,-1.54,-0.246,0.957,1.38,0.533,
0.857,-1.34,-0.248,0.957,1.58,0.531,
0.858,-1.09,-0.261,0.958,1.83,0.518,
0.858,-0.855,-0.271,0.958,2.06,0.508,
